"208";"612108";"6";"4129746";"dvs";"1450433430";"2"
"209";"612108";"7";"4129746";"vda";"1450433430";"2"
"210";"612108";"8";"4129746";"va";"1450433431";"2"
"211";"612108";"9";"4129746";"d";"1450433431";"2"
"212";"612108";"10";"4129746";"da";"1450433431";"2"
"213";"612108";"11";"4129746";"vd";"1450433431";"2"
"214";"612108";"12";"4129746";"v";"1450433431";"2"
"215";"612108";"13";"4129746";"v";"1450433432";"2"
"216";"612108";"14";"4129746";"vda";"1450433432";"2"
"217";"612108";"15";"4129746";"vsdv";"1450433432";"2"
"218";"611924";"7";"4129749";"play";"1450433425";"5"
"219";"611924";"8";"4129749";"play";"1450433432";"5"
"220";"611924";"9";"4129420";"shhhh";"1450433436";"4"
"221";"611924";"10";"4129752";"whatup";"1450433441";"2"
"222";"611924";"11";"4129752";"i´m your boos";"1450433443";"2"
"223";"611924";"12";"4129752";"booby";"1450433446";"2"
"224";"611924";"13";"4129752";"NOOB";"1450433448";"2"
"225";"611924";"14";"4129420";"hahaha";"1450433452";"4"
"226";"611924";"15";"4129420";"let's play and then talk";"1450433458";"4"
"227";"611924";"16";"4129752";"lets make lobe";"1450433463";"2"
"228";"611924";"17";"4129754";"?";"1450433464";"1"
"229";"611425";"19";"4129294";";)";"1450433242";"6"
"230";"611425";"20";"4129294";";     )";"1450433305";"6"
"231";"611309";"13";"4129755";"play";"1450433307";"6"
"232";"611309";"14";"4128438";"START";"1450433319";"5"
"233";"611309";"15";"4129756";"go";"1450433364";"3"
"234";"611309";"16";"4129757";"the boss tells you to start the game NOW";"1450433367";"5"
"235";"611309";"17";"4129756";"host be sleeping";"1450433378";"3"
"236";"611309";"18";"4129758";"go go";"1450433388";"4"
"237";"611309";"19";"4129757";"i´m your boss !!!!";"1450433408";"5"
"238";"611309";"20";"4129759";"start";"1450433408";"8"
"239";"611309";"21";"4129759";"start";"1450433410";"8"
"240";"611309";"22";"4129759";"start";"1450433413";"8"
"241";"611309";"23";"4129756";"kick the host";"1450433414";"3"
"242";"611309";"24";"4129757";"/kick all noobs";"1450433421";"5"
"243";"611309";"25";"4129757";"natural selection";"1450433430";"5"
"244";"611309";"26";"4129760";"maridsaa";"1450433455";"6"
"245";"611309";"27";"4129761";"marisotaaaaaa";"1450433457";"3"
"246";"611309";"28";"4129760";"que tal cuarter";"1450433457";"6"
"247";"611309";"29";"4129761";"que pasa tronvs";"1450433463";"3"
"248";"610826";"294";"4128793";"das mad :p";"1450433079";"19"
"249";"610826";"295";"4128793";"teamke?";"1450433083";"19"
"250";"610826";"296";"4128789";"haha";"1450433084";"13"
"251";"610826";"297";"4128789";"wie ?";"1450433085";"13"
"252";"610826";"298";"4128789";"awel";"1450433087";"13"
"253";"610826";"299";"4128789";"kga stoppe";"1450433088";"13"
"254";"610826";"300";"4128793";"guru";"1450433089";"19"
"255";"610826";"301";"4128789";"beginne lere";"1450433089";"13"
"256";"610826";"302";"4128793";"ons";"1450433089";"19"
"257";"610826";"303";"4128789";":(";"1450433089";"13"
"258";"610826";"304";"4128793";"saafke";"1450433092";"19"
"259";"610826";"305";"4128789";"of";"1450433094";"13"
"260";"610826";"306";"4128793";"mij hennie";"1450433096";"19"
"261";"610826";"307";"4128793";"en trip";"1450433098";"19"
"262";"610826";"308";"4128793";"los genaaid gistere";"1450433100";"19"
"263";"610826";"309";"4128789";"haha";"1450433102";"13"
"264";"610826";"310";"4128793";"da was gek";"1450433103";"19"
"265";"610826";"311";"4128789";"was hennie pist?";"1450433106";"13"
"266";"610826";"312";"4128789";"want kendet u naaie op zich boeit da nie me rank";"1450433111";"13"
"267";"610826";"313";"4128789";"ma hennie is nie chill";"1450433113";"13"
"268";"610826";"314";"4128793";"ma we hebbe hem genaaid dan :p";"1450433116";"19"
"269";"610826";"315";"4128793";"joook";"1450433121";"19"
"270";"610826";"316";"4128789";"Ma kvind wel vies van hennie";"1450433121";"13"
"271";"610826";"317";"4128789";"ik naai hem nooit";"1450433125";"13"
"272";"610826";"318";"4128789";"en ij mij wel soms";"1450433127";"13"
"273";"610826";"319";"4128789";"tzelfde bij trip :p";"1450433132";"13"
"274";"610826";"322";"4128789";"ale kbedoel";"1450433150";"13"
"275";"610826";"323";"4128793";"ja das nie chill van hem";"1450433159";"19"
"276";"610826";"324";"4128789";"trip wordt genaaid door hennie ma omgekeerd gaatij hennie nie naaie";"1450433161";"13"
"277";"610826";"325";"4128793";"ma trip naait niemand";"1450433169";"19"
"278";"610826";"326";"4128793";"das echt algemeen geweten";"1450433174";"19"
"279";"610826";"327";"4128789";"just saying, ma zo istij wel 1900 geworden in een gameke da ik hem nie genaaid eb en ij mij wel :p";"1450433177";"13"
"280";"610826";"328";"4128793";"en wij elkaar ook nie";"1450433178";"19"
"281";"610826";"329";"4128793";"ach ja";"1450433186";"19"
"282";"610826";"330";"4128789";"nee inderdaad, ik trip en u nooit";"1450433187";"13"
"283";"610826";"331";"4128793";"ma tis nie da gij geen 1900 gaat worden ze :p";"1450433193";"19"
"284";"610826";"332";"4128793";"gij weet ook dagij 1900 ga worden";"1450433198";"19"
"285";"610826";"333";"4128789";"kga da ook worde peisk :p";"1450433201";"13"
"286";"610826";"334";"4129762";"jojo";"1450433206";"0"
"287";"610826";"335";"4128793";"logisch :p";"1450433207";"19"
"288";"610826";"336";"4128793";"teamke";"1450433213";"19"
"289";"610826";"337";"4128789";"ma kweenie, op zich boeidet mij nie zoveel, omdak weet dat blok is ";"1450433214";"13"
"290";"610826";"338";"4128793";"?";"1450433214";"19"
"291";"610826";"339";"4128789";"ja";"1450433218";"13"
"292";"610826";"340";"4128793";"laatste keer?";"1450433219";"19"
"293";"610826";"341";"4128793";"jjook";"1450433222";"19"
"294";"610826";"342";"4128789";"ma tprobleem is, alsket nu nie doe 1900 worden, gaat nie gebeure na de blok want dan zijde nie scherp meer";"1450433252";"13"
"295";"610826";"343";"4128793";"ma jawel ze";"1450433258";"19"
"296";"610826";"344";"4128793";"ge gaat sws 1900 worden";"1450433267";"19"
"297";"610826";"345";"4128789";"ma in corner kan ik het wel op zich, ";"1450433270";"13"
"298";"610826";"346";"4128793";"jook";"1450433273";"19"
"299";"610826";"347";"4128789";"kheb nog niemand gezien die beter kan campe dan ik dusja";"1450433276";"13"
"300";"610826";"348";"4128789";"zelfs potato nie";"1450433280";"13"
"301";"610826";"349";"4128793";"ma en we pesten elkaar vaak bij gamekes";"1450433286";"19"
"302";"610826";"350";"4128793";"ma da hoort erbij kendet :p";"1450433291";"19"
"303";"610826";"351";"4128793";"kweet gwn dagij ook 1900 gaat worden";"1450433300";"19"
"304";"610826";"352";"4128793";"efkes serieus";"1450433305";"19"
"305";"610826";"353";"4128793";":p";"1450433309";"19"
"306";"610826";"354";"4128793";"ne kendem";"1450433311";"19"
"307";"610826";"355";"4128789";"ja, ma kendet, hennie, kblijf erbij , ij eeft hoge rank gehaald door vies te spele";"1450433313";"13"
